"date_GMT","RH","temp","purpleair_pm2.5","pm2.5c"
2020-04-17 22:00:00,58.83,30.5388888888889,27.365,31.4355493446959
2020-04-17 23:00:00,61.07,30.1666666666667,16.0033333333333,24.3917145719497
2020-04-18 00:00:00,62.7,29.9833333333333,13.6,22.3985328536103
2020-04-18 01:00:00,63.9,29.9611111111111,14.56,22.2967377330943
2020-04-18 02:00:00,63.75,29.6055555555556,8.6,19.5375962921217
2020-04-18 03:00:00,64.8,29.2222222222222,7.71,18.9578042690466
2020-04-18 04:00:00,65.37,28.8888888888889,8.37666666666667,19.439781682676
2020-04-18 05:00:00,64.4,29.2055555555556,20.15,26.0825799790985
2020-04-18 06:00:00,63.23,29.4833333333333,21.99,27.3894539140059
2020-04-18 07:00:00,60.33,30.4833333333333,15.37,24.0432493131028
2020-04-18 08:00:00,55.8,32.0944444444444,10.275,21.6558829178777
2020-04-18 09:00:00,54.37,32.2944444444444,12.54,23.4409209945379
2020-04-18 10:00:00,51,32.7944444444444,11.68,24.1816845719036
2020-04-18 11:00:00,49.53,33.2944444444445,11.77,24.4007930631011
2020-04-18 12:00:00,51.2,33.3333333333333,10.295,22.6143334239423
2020-04-18 13:00:00,51.07,33.0944444444444,13.76,24.9093728699568
2020-04-18 14:00:00,51.5,33.4055555555556,24.44,30.182681613072
2020-04-18 15:00:00,51.3,33.1111111111111,23.915,30.3798939865923
2020-04-18 16:00:00,55.83,31.0722222222222,12.54,24.2029405483647
2020-04-18 17:00:00,58.13,30.0166666666667,14.66,25.461276283849
2020-04-18 18:00:00,57.67,29.7611111111111,28.46,33.6778314753799
2020-04-18 19:00:00,58.4,29.4444444444444,32.48,35.9056183185678
2020-04-18 20:00:00,59.7,29.4444444444444,46.28,42.8244629465514
2020-04-18 21:00:00,61.77,29.0166666666667,46.28,42.2318483298699
2020-04-18 22:00:00,61.37,28.8888888888889,39.46,38.8426880373182
2020-04-18 23:00:00,61.5,28.4611111111111,27.72,32.823774938322
2020-04-19 00:00:00,62.6,28.2388888888889,25.825,31.4538371534759
2020-04-19 01:00:00,63.9,27.8333333333333,24.3033333333333,30.4152367957495
2020-04-19 02:00:00,64.87,27.9055555555556,23.58,29.3877771261551
2020-04-19 03:00:00,64.23,28.1833333333333,20.065,27.4396456530096
2020-04-19 04:00:00,64.53,28.3333333333333,24.49,29.5303091194806
2020-04-19 05:00:00,65.07,28.3333333333333,37.44,36.3977693736691
2020-04-19 06:00:00,63.8,28.9277777777778,39.17,37.2929649991205
2020-04-19 07:00:00,61.5,29.8166666666667,48.675,42.6802789421873
2020-04-19 08:00:00,60.17,30.4833333333333,34.575,34.7573802546814
2020-04-19 09:00:00,59.73,30.9611111111111,31.23,32.5366871350194
2020-04-19 10:00:00,61.7,31.0166666666667,45.01,39.0039447576015
2020-04-19 11:00:00,55.7,32.1833333333333,53.86,45.7122105827798
2020-04-19 12:00:00,52.57,33.7777777777778,49.38,42.9148021611401
2020-04-19 13:00:00,51.07,35.0388888888889,50.02,42.4790845298326
2020-04-19 14:00:00,45.37,34.6277777777778,31.155,35.7101119346135
2020-04-19 15:00:00,42.43,34.1833333333333,14.92,28.9177096259966
2020-04-19 16:00:00,45.33,33.7777777777778,24.245,32.9985432888615
2020-04-19 17:00:00,51.4,32.5944444444444,37.615,38.5671674273853
2020-04-19 18:00:00,52.23,32.2222222222222,62.09,52.1286028068539
2020-04-19 19:00:00,52.67,31.7944444444444,51.86,46.7742858243381
2020-04-19 20:00:00,54.27,31.1111111111111,54.09,48.0021704383244
2020-04-19 21:00:00,54.97,30.7611111111111,40.975,40.8085953474055
2020-04-19 22:00:00,56.23,30.2222222222222,38.47,39.4188948807456
2020-04-19 23:00:00,56.6,30,44.12,42.625908193146
2020-04-20 00:00:00,57.43,29.9444444444444,34.995,37.1908554065124
2020-04-20 01:00:00,59.53,29.7777777777778,30.6333333333333,33.8337177128704
2020-04-20 02:00:00,64,29.5944444444444,33.58,33.2352295236224
2020-04-20 03:00:00,65.73,29.4444444444444,29.725,30.3410046283731
2020-04-20 04:00:00,64.83,29.4444444444444,31.73,31.9464319215304
2020-04-20 05:00:00,63.7,29.4444444444444,42.6866666666667,38.6315050241128
2020-04-20 06:00:00,61.87,29.9611111111111,60.23,48.6844394130582
2020-04-20 07:00:00,62.97,30.5388888888889,37.52,34.7722418798113
2020-04-20 08:00:00,59.47,31.3333333333333,35.6,34.6207242083739
2020-04-20 09:00:00,53.33,32.7944444444444,27.75,31.7887615863791
2020-04-20 10:00:00,46.93,34.4444444444444,16.0033333333333,26.701985959408
2020-04-20 11:00:00,44.87,35.4833333333333,18.2966666666667,27.7745814139105
2020-04-20 12:00:00,42.93,36.2388888888889,16.8466666666667,27.0730893316403
2020-04-20 13:00:00,41.27,36.9277777777778,18.9875,28.2894944331849
2020-04-20 14:00:00,42,36.0722222222222,12.04,25.1398747692521
2020-04-20 15:00:00,42.77,35.2222222222222,22.9,31.8138011735606
2020-04-20 16:00:00,46.47,34.0388888888889,43.79,42.8495128484116
2020-04-20 17:00:00,53,32.2388888888889,33.49,35.8587128176529
2020-04-20 18:00:00,53.4,31.9444444444444,41.655,40.5332970386679
2020-04-20 19:00:00,55.57,31.4277777777778,26.57,31.653126321937
2020-04-20 20:00:00,56,30.8333333333333,14.28,25.3781942199282
2020-04-20 21:00:00,55.83,30.0166666666667,11.72,25.1023639811023
2020-04-20 22:00:00,58.27,29.4055555555556,9.51,23.3180496244547
2020-04-20 23:00:00,61.5,29.1111111111111,30.49,33.5231509483288
2020-04-21 00:00:00,65.23,28.5722222222222,8.68,20.0907175383493
2020-04-21 01:00:00,66.13,27.7777777777778,4.15,18.1066343256312
2020-04-21 02:00:00,67.2,27.5166666666667,8.66,20.346908320709
2020-04-21 03:00:00,66,27.5555555555556,8.31,20.7648454066577
2020-04-21 04:00:00,66.5,27.2222222222222,6.97,20.1751377877178
2020-04-21 05:00:00,66.63,27.3722222222222,11.26,22.2848111451181
2020-04-21 06:00:00,63.53,28.0722222222222,17.07,26.3108155435568
2020-04-21 07:00:00,61.8,28.7611111111111,32.995,35.1924494248828
2020-04-21 08:00:00,60.97,29.3166666666667,33.52,35.2282539781965
2020-04-21 09:00:00,57.97,30.7055555555556,30.9733333333333,33.6923865394446
