Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Kampala,PM2.5 - Principal,2020-01-14 02:00 PM,2020,01,14,14,85.2,166,Unhealthy,78.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-14 03:00 PM,2020,01,14,15,85.1,166,Unhealthy,85.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-14 04:00 PM,2020,01,14,16,79.9,164,Unhealthy,74.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-14 05:00 PM,2020,01,14,17,81.7,165,Unhealthy,84.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-14 06:00 PM,2020,01,14,18,80.5,164,Unhealthy,79.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-14 07:00 PM,2020,01,14,19,90.9,169,Unhealthy,104.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-14 08:00 PM,2020,01,14,20,109.1,179,Unhealthy,132.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-14 09:00 PM,2020,01,14,21,147.0,198,Unhealthy,182.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-14 10:00 PM,2020,01,14,22,181.5,232,Very Unhealthy,216.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-14 11:00 PM,2020,01,14,23,183.2,233,Very Unhealthy,185.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-15 12:00 AM,2020,01,15,00,168.1,218,Very Unhealthy,153.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-15 01:00 AM,2020,01,15,01,179.5,230,Very Unhealthy,191.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-15 02:00 AM,2020,01,15,02,149.2,199,Unhealthy,119.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-15 03:00 AM,2020,01,15,03,154.1,205,Very Unhealthy,159.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-15 04:00 AM,2020,01,15,04,150.0,200,Unhealthy,146.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-15 05:00 AM,2020,01,15,05,161.5,212,Very Unhealthy,173.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-15 06:00 AM,2020,01,15,06,183.7,234,Very Unhealthy,206.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-15 07:00 AM,2020,01,15,07,227.4,277,Very Unhealthy,271.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-15 08:00 AM,2020,01,15,08,245.2,295,Very Unhealthy,263.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-15 09:00 AM,2020,01,15,09,262.6,313,Hazardous,280.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-15 10:00 AM,2020,01,15,10,175.2,225,Very Unhealthy,88.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-15 11:00 AM,2020,01,15,11,130.6,190,Unhealthy,86.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-15 12:00 PM,2020,01,15,12,106.3,177,Unhealthy,82.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-15 01:00 PM,2020,01,15,13,92.1,170,Unhealthy,78.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-15 02:00 PM,2020,01,15,14,76.5,162,Unhealthy,61.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-15 03:00 PM,2020,01,15,15,63.7,155,Unhealthy,51.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-15 04:00 PM,2020,01,15,16,60.8,154,Unhealthy,58.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-15 05:00 PM,2020,01,15,17,62.4,155,Unhealthy,64.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-15 06:00 PM,2020,01,15,18,60.6,154,Unhealthy,59.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-15 07:00 PM,2020,01,15,19,59.3,153,Unhealthy,58.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-15 08:00 PM,2020,01,15,20,80.1,164,Unhealthy,101.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-15 09:00 PM,2020,01,15,21,108.0,178,Unhealthy,136.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-15 10:00 PM,2020,01,15,22,131.5,190,Unhealthy,155.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-15 11:00 PM,2020,01,15,23,169.7,220,Very Unhealthy,208.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-16 12:00 AM,2020,01,16,00,188.9,239,Very Unhealthy,208.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-16 01:00 AM,2020,01,16,01,169.9,220,Very Unhealthy,151.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-16 02:00 AM,2020,01,16,02,154.9,205,Very Unhealthy,140.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-16 03:00 AM,2020,01,16,03,116.4,182,Unhealthy,78.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-16 04:00 AM,2020,01,16,04,94.2,171,Unhealthy,72.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-16 05:00 AM,2020,01,16,05,76.1,162,Unhealthy,58.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-16 06:00 AM,2020,01,16,06,63.5,155,Unhealthy,51.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-16 07:00 AM,2020,01,16,07,70.7,159,Unhealthy,78.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-16 08:00 AM,2020,01,16,08,87.3,167,Unhealthy,104.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-16 09:00 AM,2020,01,16,09,103.6,176,Unhealthy,120.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-16 10:00 AM,2020,01,16,10,150.3,200,Unhealthy,197.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-16 11:00 AM,2020,01,16,11,103.6,176,Unhealthy,57.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-16 12:00 PM,2020,01,16,12,80.3,164,Unhealthy,57.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-16 01:00 PM,2020,01,16,13,67.1,157,Unhealthy,54.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-16 02:00 PM,2020,01,16,14,62.5,155,Unhealthy,58.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-16 03:00 PM,2020,01,16,15,60.7,154,Unhealthy,59.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-16 04:00 PM,2020,01,16,16,57.3,152,Unhealthy,54.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-16 05:00 PM,2020,01,16,17,56.1,151,Unhealthy,55.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-16 06:00 PM,2020,01,16,18,54.0,147,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-16 07:00 PM,2020,01,16,19,55.0,149,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-16 08:00 PM,2020,01,16,20,62.5,155,Unhealthy,70.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-16 09:00 PM,2020,01,16,21,57.2,152,Unhealthy,52.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-16 10:00 PM,2020,01,16,22,54.7,148,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-16 11:00 PM,2020,01,16,23,54.5,148,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-17 12:00 AM,2020,01,17,00,56.7,152,Unhealthy,62.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-17 01:00 AM,2020,01,17,01,52.2,142,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-17 02:00 AM,2020,01,17,02,45.2,125,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-17 03:00 AM,2020,01,17,03,44.6,123,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-17 04:00 AM,2020,01,17,04,39.6,111,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-17 05:00 AM,2020,01,17,05,37.3,105,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-17 06:00 AM,2020,01,17,06,38.6,109,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-17 07:00 AM,2020,01,17,07,46.3,128,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-17 08:00 AM,2020,01,17,08,64.1,155,Unhealthy,82.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-17 09:00 AM,2020,01,17,09,73.0,160,Unhealthy,82.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-17 10:00 AM,2020,01,17,10,58.5,153,Unhealthy,44.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-17 11:00 AM,2020,01,17,11,52.7,143,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-17 12:00 PM,2020,01,17,12,47.3,130,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-17 01:00 PM,2020,01,17,13,43.6,121,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-17 02:00 PM,2020,01,17,14,40.8,114,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-17 03:00 PM,2020,01,17,15,40.4,113,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-17 04:00 PM,2020,01,17,16,46.2,127,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-17 05:00 PM,2020,01,17,17,42.6,118,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-17 06:00 PM,2020,01,17,18,41.3,115,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-17 07:00 PM,2020,01,17,19,42.6,118,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-17 08:00 PM,2020,01,17,20,55.8,151,Unhealthy,69.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-17 09:00 PM,2020,01,17,21,73.9,161,Unhealthy,92.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-17 10:00 PM,2020,01,17,22,74.4,161,Unhealthy,75.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-17 11:00 PM,2020,01,17,23,73.7,160,Unhealthy,73.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-18 12:00 AM,2020,01,18,00,65.8,156,Unhealthy,58.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-18 01:00 AM,2020,01,18,01,69.4,158,Unhealthy,73.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-18 02:00 AM,2020,01,18,02,75.2,161,Unhealthy,81.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-18 03:00 AM,2020,01,18,03,73.1,160,Unhealthy,71.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-18 04:00 AM,2020,01,18,04,73.0,160,Unhealthy,73.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-18 05:00 AM,2020,01,18,05,74.5,161,Unhealthy,76.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-18 06:00 AM,2020,01,18,06,67.7,157,Unhealthy,61.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-18 07:00 AM,2020,01,18,07,75.1,161,Unhealthy,85.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-18 08:00 AM,2020,01,18,08,100.7,174,Unhealthy,125.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-18 09:00 AM,2020,01,18,09,93.8,171,Unhealthy,87.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-18 10:00 AM,2020,01,18,10,88.9,168,Unhealthy,84.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-18 11:00 AM,2020,01,18,11,83.9,166,Unhealthy,79.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-18 12:00 PM,2020,01,18,12,80.4,164,Unhealthy,77.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-18 01:00 PM,2020,01,18,13,75.2,161,Unhealthy,70.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-18 02:00 PM,2020,01,18,14,71.6,159,Unhealthy,68.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-18 03:00 PM,2020,01,18,15,68.3,158,Unhealthy,65.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-18 04:00 PM,2020,01,18,16,66.1,156,Unhealthy,64.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-18 05:00 PM,2020,01,18,17,64.0,155,Unhealthy,62.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-18 06:00 PM,2020,01,18,18,65.0,156,Unhealthy,66.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-18 07:00 PM,2020,01,18,19,78.5,163,Unhealthy,92.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-18 08:00 PM,2020,01,18,20,76.0,162,Unhealthy,79.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-18 09:00 PM,2020,01,18,21,82.8,165,Unhealthy,95.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-18 10:00 PM,2020,01,18,22,85.0,166,Unhealthy,89.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-18 11:00 PM,2020,01,18,23,91.7,170,Unhealthy,101.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-19 12:00 AM,2020,01,19,00,94.5,171,Unhealthy,99.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-19 01:00 AM,2020,01,19,01,87.0,167,Unhealthy,75.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-19 02:00 AM,2020,01,19,02,89.7,169,Unhealthy,94.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-19 03:00 AM,2020,01,19,03,83.2,165,Unhealthy,73.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-19 04:00 AM,2020,01,19,04,76.6,162,Unhealthy,66.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-19 05:00 AM,2020,01,19,05,72.9,160,Unhealthy,65.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-19 06:00 AM,2020,01,19,06,66.1,156,Unhealthy,59.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-19 07:00 AM,2020,01,19,07,63.6,155,Unhealthy,60.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-19 08:00 AM,2020,01,19,08,68.7,158,Unhealthy,76.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-19 09:00 AM,2020,01,19,09,77.1,162,Unhealthy,89.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-19 10:00 AM,2020,01,19,10,78.3,163,Unhealthy,80.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-19 11:00 AM,2020,01,19,11,78.0,163,Unhealthy,78.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-19 12:00 PM,2020,01,19,12,78.5,163,Unhealthy,80.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-19 01:00 PM,2020,01,19,13,74.6,161,Unhealthy,68.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-19 02:00 PM,2020,01,19,14,73.7,160,Unhealthy,72.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-19 03:00 PM,2020,01,19,15,73.5,160,Unhealthy,73.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-19 04:00 PM,2020,01,19,16,73.0,160,Unhealthy,72.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-19 05:00 PM,2020,01,19,17,72.3,160,Unhealthy,71.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-19 06:00 PM,2020,01,19,18,73.6,160,Unhealthy,76.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-19 07:00 PM,2020,01,19,19,72.9,160,Unhealthy,70.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-19 08:00 PM,2020,01,19,20,81.8,165,Unhealthy,101.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-19 09:00 PM,2020,01,19,21,100.6,174,Unhealthy,121.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-19 10:00 PM,2020,01,19,22,126.8,188,Unhealthy,150.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-19 11:00 PM,2020,01,19,23,135.9,193,Unhealthy,145.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-20 12:00 AM,2020,01,20,00,134.9,192,Unhealthy,134.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-20 01:00 AM,2020,01,20,01,117.9,183,Unhealthy,101.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-20 02:00 AM,2020,01,20,02,108.5,178,Unhealthy,99.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-20 03:00 AM,2020,01,20,03,99.7,174,Unhealthy,91.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-20 04:00 AM,2020,01,20,04,92.3,170,Unhealthy,85.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-20 05:00 AM,2020,01,20,05,92.1,170,Unhealthy,92.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-20 06:00 AM,2020,01,20,06,98.5,173,Unhealthy,105.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-20 07:00 AM,2020,01,20,07,103.5,176,Unhealthy,110.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-20 08:00 AM,2020,01,20,08,108.0,178,Unhealthy,114.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-20 09:00 AM,2020,01,20,09,111.0,180,Unhealthy,115.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-20 10:00 AM,2020,01,20,10,105.8,177,Unhealthy,99.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-20 11:00 AM,2020,01,20,11,95.9,172,Unhealthy,81.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-20 12:00 PM,2020,01,20,12,93.4,171,Unhealthy,83.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-20 01:00 PM,2020,01,20,13,90.8,169,Unhealthy,85.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-20 02:00 PM,2020,01,20,14,91.4,170,Unhealthy,93.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-20 03:00 PM,2020,01,20,15,93.7,171,Unhealthy,99.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-20 04:00 PM,2020,01,20,16,92.3,170,Unhealthy,89.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-20 05:00 PM,2020,01,20,17,92.2,170,Unhealthy,92.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-20 06:00 PM,2020,01,20,18,88.3,168,Unhealthy,80.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-20 07:00 PM,2020,01,20,19,87.5,168,Unhealthy,86.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-20 08:00 PM,2020,01,20,20,97.7,173,Unhealthy,119.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-20 09:00 PM,2020,01,20,21,111.0,180,Unhealthy,130.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-20 10:00 PM,2020,01,20,22,125.9,187,Unhealthy,142.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-20 11:00 PM,2020,01,20,23,155.0,205,Very Unhealthy,181.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-21 12:00 AM,2020,01,21,00,152.0,202,Very Unhealthy,149.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-21 01:00 AM,2020,01,21,01,129.5,189,Unhealthy,107.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-21 02:00 AM,2020,01,21,02,117.2,183,Unhealthy,105.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-21 03:00 AM,2020,01,21,03,123.1,186,Unhealthy,129.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-21 04:00 AM,2020,01,21,04,131.0,190,Unhealthy,139.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-21 05:00 AM,2020,01,21,05,139.5,194,Unhealthy,148.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-21 06:00 AM,2020,01,21,06,143.2,196,Unhealthy,147.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-21 07:00 AM,2020,01,21,07,139.7,194,Unhealthy,137.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-21 08:00 AM,2020,01,21,08,138.6,194,Unhealthy,137.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-21 09:00 AM,2020,01,21,09,136.2,193,Unhealthy,133.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-21 10:00 AM,2020,01,21,10,128.1,188,Unhealthy,117.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-21 11:00 AM,2020,01,21,11,117.4,183,Unhealthy,96.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-21 12:00 PM,2020,01,21,12,103.3,176,Unhealthy,87.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-21 01:00 PM,2020,01,21,13,97.4,173,Unhealthy,89.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-21 02:00 PM,2020,01,21,14,85.4,166,Unhealthy,76.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-21 03:00 PM,2020,01,21,15,121.5,185,Unhealthy,158.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-21 04:00 PM,2020,01,21,16,113.2,181,Unhealthy,105.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-21 05:00 PM,2020,01,21,17,88.6,168,Unhealthy,64.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-21 06:00 PM,2020,01,21,18,73.7,160,Unhealthy,59.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-21 07:00 PM,2020,01,21,19,72.3,160,Unhealthy,71.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-21 08:00 PM,2020,01,21,20,102.1,175,Unhealthy,132.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-21 09:00 PM,2020,01,21,21,104.0,176,Unhealthy,106.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-21 10:00 PM,2020,01,21,22,102.5,175,Unhealthy,101.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-21 11:00 PM,2020,01,21,23,91.7,170,Unhealthy,81.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-22 12:00 AM,2020,01,22,00,96.3,172,Unhealthy,101.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-22 01:00 AM,2020,01,22,01,127.2,188,Unhealthy,158.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-22 02:00 AM,2020,01,22,02,114.6,182,Unhealthy,102.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-22 03:00 AM,2020,01,22,03,111.7,180,Unhealthy,109.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-22 04:00 AM,2020,01,22,04,117.9,183,Unhealthy,124.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-22 05:00 AM,2020,01,22,05,116.9,183,Unhealthy,116.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-22 06:00 AM,2020,01,22,06,123.9,186,Unhealthy,131.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-22 07:00 AM,2020,01,22,07,120.0,184,Unhealthy,116.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-22 08:00 AM,2020,01,22,08,113.1,181,Unhealthy,106.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-22 09:00 AM,2020,01,22,09,99.9,174,Unhealthy,86.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-22 10:00 AM,2020,01,22,10,95.5,172,Unhealthy,91.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-01-22 11:00 AM,2020,01,22,11,87.1,167,Unhealthy,79.0,UG/M3,1 Hr,Valid
